Time,BG,CGM,CHO,insulin,LBGI,HBGI,Risk
2025-01-01 00:00:00,138.56,143.13353827823587,0.0,0.8,0.0,1.5109019799034997,1.5109019799034997
2025-01-01 00:03:00,138.56083104378524,142.32990954386963,0.0,0.8,0.0,1.5109891899395353,1.5109891899395353
2025-01-01 00:06:00,138.56404357682607,141.70480932582333,0.0,0.8,0.0,1.5113263331548623,1.5113263331548623
2025-01-01 00:09:00,138.56871303964232,141.17247792918238,0.0,0.8,0.0,1.5118164290077782,1.5118164290077782
2025-01-01 00:12:00,138.57302588968034,140.84182593467654,0.0,0.8,0.0,1.5122691517779583,1.5122691517779583
2025-01-01 00:15:00,138.57398444164738,140.8207948103957,0.0,0.8,0.0,1.5123697789470536,1.5123697789470536
2025-01-01 00:18:00,138.5669680139299,141.2158402899886,0.0,0.8,0.0,1.511633267808429,1.511633267808429
2025-01-01 00:21:00,138.5455234486113,142.13164671698712,0.0,0.8,0.0,1.5093831266873634,1.5093831266873634
2025-01-01 00:24:00,138.50134566182388,143.67104593598359,0.0,0.8,0.0,1.504751833461089,1.504751833461089
2025-01-01 00:27:00,138.42439983396216,145.90201645751904,0.0,0.8,0.0,1.4966989004671427,1.4966989004671427
2025-01-01 00:30:00,138.30314166812346,148.69248425073454,0.0,0.8,0.0,1.4840433312427792,1.4840433312427792
2025-01-01 00:33:00,138.12480090784007,151.61135341333073,0.0,0.8,0.0,1.4655080845381292,1.4655080845381292
2025-01-01 00:36:00,137.87570207658533,154.16035922560923,0.0,0.8,0.0,1.439774858687787,1.439774858687787
2025-01-01 00:39:00,137.54160376386375,155.84055729470322,0.0,0.8,0.0,1.4055479357001035,1.4055479357001035
2025-01-01 00:42:00,137.1080434205702,156.20115483702872,0.0,0.8,0.0,1.3616260065995747,1.3616260065995747
2025-01-01 00:45:00,136.56067867877437,155.08229274587092,0.0,0.8,0.0,1.306980906424182,1.306980906424182
2025-01-01 00:48:00,135.88561896729547,152.76084422473338,0.0,0.8,0.0,1.240842088006215,1.240842088006215
2025-01-01 00:51:00,135.06974295687576,149.61132214262742,0.0,0.8,0.0,1.1627855107497407,1.1627855107497407
2025-01-01 00:54:00,134.10099839952971,146.00920915869597,0.0,0.8,0.0,1.072825445929742,1.072825445929742
2025-01-01 00:57:00,132.96868143362678,142.31919704600884,0.0,0.8,0.0,0.971507517494073,0.971507517494073
2025-01-01 01:00:00,131.6636925672609,138.8352158913841,15.0,0.8,0.0,0.8600011083849577,0.8600011083849577
2025-01-01 01:03:00,130.17890482657742,135.74465665746175,0.0,0.8,0.0,0.7401998690580219,0.7401998690580219
2025-01-01 01:06:00,128.51561361141285,133.21707693763182,0.0,0.8,0.0,0.6152528136789666,0.6152528136789666
2025-01-01 01:09:00,126.71020053441491,131.44671770332522,0.0,0.8,0.0,0.49114835858643124,0.49114835858643124
2025-01-01 01:12:00,124.85422675381531,130.64595812026351,0.0,0.8,0.0,0.3766158810354663,0.3766158810354663
2025-01-01 01:15:00,123.0839933860889,130.88961368234536,0.0,0.8,0.0,0.2802559492926499,0.2802559492926499
2025-01-01 01:18:00,121.53674414146735,131.98996862648457,0.0,0.8,0.0,0.20678010622165494,0.20678010622165494
2025-01-01 01:21:00,120.31047290136084,133.67043656329423,0.0,0.8,0.0,0.15593946145017137,0.15593946145017137
2025-01-01 01:24:00,119.44656848303266,135.60271153200603,0.0,0.8,0.0,0.12416769976304255,0.12416769976304255
2025-01-01 01:27:00,118.92493487037613,137.41814332494425,0.0,0.8,0.0,0.10663848386290385,0.10663848386290385
2025-01-01 01:30:00,118.66751015096327,138.80803950081474,0.0,0.8,0.0,0.09845343589893202,0.09845343589893202
2025-01-01 01:33:00,118.5529852307267,139.59410309359103,0.0,0.8,0.0,0.09491164959041828,0.09491164959041828
2025-01-01 01:36:00,118.44188481387188,139.61082606884364,0.0,0.8,0.0,0.0915346400812679,0.0915346400812679
2025-01-01 01:39:00,118.20225248326997,138.69167333728052,0.0,0.8,0.0,0.08444893702222901,0.08444893702222901
2025-01-01 01:42:00,117.72667271459179,136.71367972659795,0.0,0.8,0.0,0.0711940880290639,0.0711940880290639
2025-01-01 01:45:00,116.9389797211332,133.72915313292086,0.0,0.8,0.0,0.051633253915971365,0.051633253915971365
2025-01-01 01:48:00,115.79376834143082,130.04036232419742,0.0,0.8,0.0,0.02862750344559505,0.02862750344559505
2025-01-01 01:51:00,114.27227357458125,126.02632959095754,0.0,0.8,0.0,0.008320642423916606,0.008320642423916606
2025-01-01 01:54:00,112.37703040466317,122.0891937158336,0.0,0.8,5.410672284125766e-05,0.0,5.410672284125766e-05
2025-01-01 01:57:00,110.1265950703179,118.60973575663553,0.0,0.8,0.016013834826276583,0.0,0.016013834826276583
2025-01-01 02:00:00,107.55088096224168,115.74683636461279,0.0,0.8,0.0707215394601206,0.0,0.0707215394601206
2025-01-01 02:03:00,104.68727147274771,113.31593165308553,0.0,0.8,0.18046030121613627,0.0,0.18046030121613627
2025-01-01 02:06:00,101.57748982296513,111.05955023339442,0.0,0.8,0.36269553363536355,0.0,0.36269553363536355
